ets Jul 29 2019 12:21:46,0
rst:0x1 (POWERON_RESET),boot:0x13 (SPI_FAST_FLASH_BOOT),0
configsip: 0, SPIWP:0xee,0
clk_drv:0x00,q_drv:0x00,d_drv:0x00,cs0_drv:0x00,hd_drv:0x00,wp_drv:0x00,0
mode:DIO, clock div:2,0
load:0x3fff0030,len:1184,0
load:0x40078000,len:13232,0
load:0x40080400,len:3028,0
entry 0x400805e4,0
530,696,442,580,0
164,455,647,404,0
503,732,143,544,0
395,719,562,1023,0
647,650,1023,1023,0
0,0,0,183,0
534,552,458,0,0
767,516,478,295,0
312,777,236,765,0
390,416,323,190,0
478,770,175,492,0
301,718,772,504,0
565,1023,359,0,0
508,688,656,941,0
719,100,532,532,0
69,431,0,0,0
348,925,631,250,0
362,694,548,638,0
706,334,884,451,0
668,1023,802,895,0
412,413,497,204,0
661,571,682,833,0
394,257,204,407,0
517,5,808,437,0
497,779,423,836,0
0,1023,0,892,0
28,834,1023,0,0
124,276,423,220,0
371,413,296,548,0
366,564,300,435,0
453,621,541,845,0
904,1023,660,368,0
596,497,408,1023,0
507,664,0,253,0
55,371,365,924,0
816,656,665,464,0
369,959,128,1023,0
396,414,542,884,0
914,439,677,944,0
620,600,844,1016,0
183,409,355,299,0
600,563,663,563,0
680,653,410,383,0
528,661,675,341,0
291,589,1023,0,0
0,1023,625,0,0
565,1023,1023,293,0
164,361,250,589,0
643,214,873,0,0
458,7,185,464,0
660,762,737,912,0
348,121,403,517,0
307,239,527,171,0
606,850,0,527,0
292,112,187,113,0
613,0,265,304,0
516,759,959,202,0
503,658,564,411,0
1023,776,540,404,0
610,886,789,535,0
205,329,1008,757,0
391,708,1023,466,0
478,316,304,127,0
743,729,0,456,0
752,0,981,783,0
1023,1023,135,917,0
718,483,606,1023,0
407,349,417,508,0
300,181,748,553,0
379,283,187,504,0
744,882,561,755,0
996,492,369,688,0
916,263,85,464,0
553,628,301,573,0
495,28,195,0,0
1023,156,1023,149,0
602,179,127,1023,0
756,958,481,894,0
268,371,370,293,0
704,1023,1023,1023,0
465,486,491,545,0
558,543,948,760,0
365,177,411,0,0
449,580,496,349,0
824,867,0,1023,0
46,0,558,223,0
282,1023,0,0,0
327,477,429,696,0
520,664,479,688,0
133,560,650,445,0
766,788,707,1023,0
364,383,467,340,0
368,752,411,446,0
580,0,486,682,0
428,0,260,0,0
985,1023,713,652,0
740,1023,0,1023,0
740,712,561,482,0
817,567,362,145,0
575,610,548,636,0
347,353,288,540,0
591,696,791,844,0
149,511,489,321,0
592,958,477,195,0
596,496,1023,448,0
639,1023,133,559,0
416,636,159,0,0
306,209,216,164,0
348,308,496,467,0
396,343,313,182,0
333,331,662,828,0
116,685,1023,500,0
319,1023,784,415,0
653,287,516,495,0
55,100,622,247,0
1023,188,552,872,0
1023,1023,696,751,0
953,573,631,593,0
391,586,349,319,0
466,676,972,1023,0
219,463,432,506,0
588,649,427,972,0
433,0,588,592,0
611,684,361,327,0
852,800,232,0,0
60,64,557,127,0
544,505,0,0,0
398,431,339,383,0
694,362,520,119,0
383,324,160,490,0
609,557,543,839,0
275,509,62,502,0
540,567,240,620,0
480,855,365,79,0
235,84,149,532,0
1023,1023,453,524,0
1023,235,1023,1023,0
503,1023,814,561,0
550,528,540,415,0
359,292,891,819,0
500,467,316,340,0
180,639,837,776,0
614,597,628,628,0
341,616,155,373,0
1023,1023,549,77,0
0,1023,634,201,0
0,447,501,0,0
248,389,605,432,0
23,820,502,722,0
275,700,804,362,0
565,600,756,820,0
401,449,628,240,0
542,464,416,524,0
460,864,460,708,0
142,1023,674,0,0
411,1023,559,872,0
1023,0,1023,0,0
704,876,561,761,0
159,479,991,402,0
87,444,652,719,0
397,776,549,452,0
543,569,1023,639,0
960,404,564,636,0
300,180,0,326,0
447,0,767,383,0
512,322,569,367,0
767,53,0,0,0
44,155,460,344,0
972,439,676,71,0
231,356,308,372,0
278,718,572,634,0
545,428,247,0,0
821,427,399,368,0
199,498,542,1023,0
394,191,96,131,0
7,108,636,672,0
1023,933,0,575,0
784,752,425,901,0
348,331,316,747,0
481,992,811,612,0
355,559,524,491,0
1023,167,551,793,0
255,292,464,0,0
1023,524,420,248,0
81,988,1023,1023,0
662,367,700,0,0
447,455,767,0,0
475,261,313,147,0
413,660,703,548,0
63,366,354,316,0
564,656,823,729,0
532,405,553,443,0
306,656,833,504,0
597,563,639,367,0
1008,124,0,233,0
591,1023,383,449,0
575,1023,1023,1023,0
695,330,556,259,0
472,1023,566,582,0
432,721,403,513,0
1023,494,433,588,0
732,31,648,251,0
315,496,482,123,0
216,850,1023,1004,0
621,804,588,352,0
0,606,598,263,0
601,0,0,1023,0
396,476,788,381,0
237,562,608,496,0
467,455,466,70,0
740,1023,900,959,0
533,220,319,402,0
788,251,308,757,0
709,717,19,303,0
570,97,159,658,0
23,656,363,439,0
895,1023,0,1023,0
786,1023,1023,664,0
592,475,511,361,0
476,1023,1023,427,0
346,562,283,447,0
308,760,1023,444,0
626,587,737,699,0
525,0,404,159,0
500,952,398,933,0
87,524,378,444,0
1023,547,0,106,0
348,0,505,593,0
639,565,419,728,0
237,170,484,408,0
580,992,836,935,0
240,412,458,512,0
551,288,1023,716,0
710,768,397,530,0
113,578,456,276,0
470,353,771,1023,0
1023,0,1023,725,0
799,871,359,403,0
303,1023,460,383,0
611,479,468,432,0
415,765,293,473,0
307,649,575,638,0
646,671,655,569,0
255,614,403,153,0
560,303,87,1023,0
946,1023,413,0,0
521,139,0,0,0
116,237,493,192,0
658,1023,57,265,0
